ticker;name;isin;country;currency;gics_sector_name;industry_group;region_en;Weight in MSCI World;Annualized return 20Y;Annualized return 10Y;Annualized return 5Y;Annualized return 1Y;Volatility 20Y;Volatility 10Y;Volatility 5Y;Volatility 1Y;Sharpe 20Y;Sharpe 10Y;Sharpe 5Y;Sharpe 1Y;VaR 99% 20Y;VaR 99% 10Y;VaR 99% 5Y;VaR 99% 1Y;VaR 95% 20Y;VaR 95% 10Y;VaR 95% 5Y;VaR 95% 1Y;CVaR 95% 20Y;CVaR 95% 10Y;CVaR 95% 5Y;CVaR 95% 1Y;Max drawdown 20Y;Max drawdown 10Y;Max drawdown 5Y;Max drawdown 1Y;ROA;ROE;ROIC;Net margin;Gross margin;Dividend payout ratio;Dividend yield;FCF yield;Debt assets;Quick ratio;Current ratio;PE ratio;PB ratio;PS ratio;PCF ratio;ITR;S1_ITR;S2_ITR;S3_ITR;CBN_LCT_SCORE;IVA_COMPANY_RATING;E_SCORE;S_SCORE;G_SCORE;E_CONTROVERSY;S_CONTROVERSY;G_CONTROVERSY;SDG_01_NET_ALIGNMENT_SCORE;SDG_02_NET_ALIGNMENT_SCORE;SDG_03_NET_ALIGNMENT_SCORE;SDG_04_NET_ALIGNMENT_SCORE;SDG_05_NET_ALIGNMENT_SCORE;SDG_06_NET_ALIGNMENT_SCORE;SDG_07_NET_ALIGNMENT_SCORE;SDG_08_NET_ALIGNMENT_SCORE;SDG_09_NET_ALIGNMENT_SCORE;SDG_10_NET_ALIGNMENT_SCORE;SDG_11_NET_ALIGNMENT_SCORE;SDG_12_NET_ALIGNMENT_SCORE;SDG_13_NET_ALIGNMENT_SCORE;SDG_14_NET_ALIGNMENT_SCORE;SDG_15_NET_ALIGNMENT_SCORE;SDG_16_NET_ALIGNMENT_SCORE;SDG_17_NET_ALIGNMENT_SCORE;EST_EU_TAXONOMY_MAX_REV;EU_TAXONOMY_ELIGIBLE_MAX_REV;CWEAP_TIE;TOB_PRODUCER;REP_EU_TAXONOMY_CAPEX_ELIGIBLE;REP_EU_TAXONOMY_OPEX_ELIGIBLE;CT_TOTAL_MAX_REV;SCOPE_1;SCOPE_2;SCOPE_3;FOOTPRINT_SCOPE_1;FOOTPRINT_SCOPE_2;FOOTPRINT_SCOPE_3;INTENSITY_SCOPE_1;INTENSITY_SCOPE_2;INTENSITY_SCOPE_3;EV;SALES
MAERSKA DC Equity;AP Moller - Maersk A/S;DK0010244425;DENMARK;DKK;Industrials;Transportation;Europe;0.00012296;0.057084644;0.074200333;0.144103917;0.042618856;0.342167756;0.355599222;0.394096837;0.400374943;0.16683233;0.20866281;0.36565611;0.106447361;-0.056122509;-0.055766905;-0.062889819;-0.058053592;-0.033233458;-0.034174547;-0.038461717;-0.035837976;-0.048117689;-0.049693785;-0.056151358;-0.05784902;-0.683183268;-0.601965243;-0.488886311;-0.343802938;4.229402935;6.455411783;5.259851346;19.34399188;6.275339327;33.10981529;4.74654;12.22;19.59219232;2.411171512;2.528874183;6.97556;0.461299;0.472164;3.04319;1.7;1.6;3.2;1.8;5.31;AA;6.9;7.7;5.7;10;4;10;0.5;0;0;0.5;2.5;1;1.5;2;1;2.5;0;0.5;1.5;-0.5;-0.5;1;2;0;100;;0;74.5;68;0;34138000;386000;22825476.7;4376.117789;49.4809733;2925.976174;703.5552183;7.955132529;470.4137103;33081.2631;48522.13318
WN CN Equity;George Weston Ltd;CA9611485090;CANADA;CAD;Consumer Staples;Food;North America;0.00012286;0.059041498;0.090016069;0.173968761;0.339028661;0.225113202;0.210472973;0.23838746;0.161792971;0.262274704;0.427684696;0.729773123;2.095447408;-0.036419511;-0.03076358;-0.033518711;-0.025450864;-0.020459539;-0.018548369;-0.019394415;-0.016691037;-0.031892704;-0.02914485;-0.032804141;-0.022590632;-0.646158662;-0.311278641;-0.287264893;-0.077536901;1.327755547;10.16241299;2.678844468;1.073336492;33.01040663;66.67101572;1.39617;8.53179;43.8216637;0.768948094;1.324115756;47.7526;5.67643;0.473921;5.87468;1.7;1.3;3.7;1.7;6.37;AA;6.4;5.1;6.6;10;3;4;2.5;0;0;-0.5;2;1;0.5;1;0.5;1.5;0.5;1;2;0.5;0;0.5;0;0;2.19;;0;;;1.39;731352;397600;441200;81.61109358;44.36792517;49.23322079;17.79307305;9.673215968;10.73396098;38002.3338;41103.1865
FBIN US Equity;Fortune Brands Innovations Inc;US34964C1062;UNITED STATES;USD;Industrials;Building Materials;North America;0.00012264;0.116917049;0.085087255;0.067649173;-0.031878719;0.321085383;0.321991748;0.375739405;0.293335255;0.364130711;0.264252904;0.180042796;-0.10867674;-0.055502039;-0.055979804;-0.067037821;-0.044354065;-0.030882773;-0.030815285;-0.036180902;-0.030271491;-0.046109669;-0.047052903;-0.053764069;-0.039938721;-0.518621419;-0.518621419;-0.518621419;-0.261932139;6.782431052;19.42403952;9.016385198;11.82376872;44.20496841;26.72292546;1.07223;2.55146;44.02733996;0.689531393;1.317778358;24.9226;4.59894;2.37535;18.002;2.8;1.4;5.3;2.9;5.8;AAA;5.4;7;7.1;10;10;10;1.5;0;0.5;0.5;2.5;0.5;1;2;0.5;2;0;1.5;2;0;-0.5;1.5;2;0;99.99;;0;;;0;24432;96202;3160462.17;7.862998411;30.96087807;1017.13773;5.420801498;21.34462777;701.2212698;13176.61462;4507.08258
MTCH US Equity;Match Group Inc;US57667L1070;UNITED STATES;USD;Communication Services;Internet;North America;0.00012224;0.088365779;0.080568954;-0.151556544;-0.043304676;0.38783018;0.464848547;0.479466364;0.378758739;0.227846577;0.173323019;-0.316094215;-0.11433314;-0.058891635;-0.067328636;-0.067700035;-0.050324644;-0.036083025;-0.042267117;-0.045516169;-0.032625254;-0.053635188;-0.063180462;-0.063865948;-0.052482122;-0.824202326;-0.824202326;-0.824202326;-0.243029556;14.35521005;;17.05881604;15.23957994;64.206954;0;0;8.56557;86.92755743;2.494306867;2.494306867;16.877;;2.99359;10.9356;1.4;1.3;1.3;1.4;6.61;BB;10;2.7;4.9;10;1;10;1;0;0;-0.5;1.5;0;1;2;-2;-0.5;0;1;1.5;0;0;-1.5;2;0;0;;0;;;0;158.87;5.49;365770.74;0.05197294;0.001796006;119.6587184;0.047190436;0.001630739;108.6478291;12962.76436;3366.572008
TFX US Equity;Teleflex Inc;US8793691069;UNITED STATES;USD;Health Care;Healthcare-Products;North America;0.0001219;0.086389074;0.06446014;-0.119667805;-0.22997371;0.271949322;0.289361069;0.328194023;0.284298016;0.317666075;0.222767148;-0.36462518;-0.808917743;-0.047385029;-0.049623192;-0.057077507;-0.048072677;-0.025155884;-0.027539651;-0.032361305;-0.024027936;-0.040231247;-0.043431578;-0.049850294;-0.044086623;-0.538832257;-0.538832257;-0.538832257;-0.292490949;3.177679461;5.411854455;3.771249694;14.51094031;56.27761243;27.03078727;0.550987;3.32864;24.86356729;1.388865993;2.423104211;49.0589;2.5579;3.83498;20.2822;2;1.5;2.4;2;6.12;AA;10;6.6;5.1;10;6;10;3.5;0;3.5;0.5;2.5;0.5;1;2.5;1;1.5;0;0.5;1;0;0;1;2;0;0;;0;;;0;9557.27;32456.62;969376.35;3.173469029;10.77714435;321.8791374;3.270077354;11.10522754;331.6779425;12771.22639;2922.643402
AGS BB Equity;Ageas SA/NV;BE0974264930;BELGIUM;EUR;Financials;Insurance;Europe;0.00012111;-0.028898793;0.093751641;0.034650209;0.271860083;0.428471518;0.255130123;0.31158786;0.16874637;-0.067446241;0.367465981;0.111205259;1.611057363;-0.070953251;-0.044702824;-0.050902415;-0.030445281;-0.032719347;-0.023353148;-0.029905924;-0.014466927;-0.060634837;-0.038780246;-0.046890262;-0.023641158;-0.979872109;-0.537815126;-0.52532833;-0.142806372;1.086945418;14.41343809;7.446026803;8.900041824;;;5.78733;2.91604;6.99341881;;0.422649644;7.38076;1.04167;0.65689;7.95656;1.4;1.3;1.3;1.5;6.69;AA;6.9;4.6;7.7;10;10;10;0.5;0;0;0.5;2.5;0.5;1;2;0.5;2.5;0;1;1.5;0;0;1;3;0;99.22;;0;;;0;11229;763.47;16854;3.047553151;0.207205931;4.574179429;0.939272271;0.063861982;1.4097867;15625.1;11955
9503 JP Equity;Kansai Electric Power Co Inc/T;JP3228600007;JAPAN;JPY;Utilities;Electric;Japan;0.00011999;0.004929831;0.056711946;0.041801449;-0.076323784;0.329085827;0.309141315;0.305265956;0.427540165;0.01498038;0.183449909;0.136934525;-0.178518395;-0.052104517;-0.050120842;-0.045656917;-0.061085898;-0.030361323;-0.027939947;-0.027441657;-0.030206913;-0.046271514;-0.043450717;-0.042075178;-0.05773933;-0.768436149;-0.455666355;-0.388809273;-0.388809273;3.321652537;12.75610094;4.797366255;9.810952354;12.88309592;16.38420789;2.32068;33.3903;49.75478366;0.777307656;0.951242015;7.0601;0.850107;0.513355;1.69578;1.6;1.5;1.3;1.9;5.23;BBB;6.6;3.7;5.7;10;3;4;-0.5;0;-1.5;0.5;2;0;-1.5;2;1;1.5;-1;-2;0;0;-0.5;-2;-2;4.48;30.53;;0;;;4.48;19878000;4000;35961000;2162.619393;0.435178467;3912.363215;784.8798526;0.157939401;1419.914699;38978.54337;25326.16926
CPB US Equity;Campbell Soup Co;US1344291091;UNITED STATES;USD;Consumer Staples;Food;North America;0.00011973;0.051001886;0.031532065;0.004654522;0.055400155;0.225668562;0.251256607;0.252291781;0.214903521;0.226003506;0.125497454;0.018448965;0.25779082;-0.038820901;-0.045343226;-0.046894818;-0.033053327;-0.020527221;-0.022686007;-0.022899084;-0.021917847;-0.033228179;-0.037001026;-0.037360342;-0.031614509;-0.519776496;-0.519776496;-0.317261442;-0.146707922;3.884521837;14.50572594;5.712804562;5.571284125;30.4752275;80.59246352;3.14425;2.15273;51.37164846;0.497546898;0.905339105;25.6317;3.65093;1.43257;11.4628;2.7;2.5;4.7;2.7;5.66;AA;4.9;5.8;6.1;4;3;10;3;2;0;0;2.5;0.5;1;1.5;0;2;0;0.5;0.5;-0.5;-0.5;1.5;2;0;0;;0;;;0;437433;209665;7244859.24;88.75098782;42.5390308;1469.912911;45.79131184;21.94812782;758.4055357;20901.20669;9552.751
TTC US Equity;Toro Co;US8910921084;UNITED STATES;USD;Industrials;Machinery-Diversified;North America;0.00011883;0.131705379;0.121877806;0.026407676;-0.095118828;0.279276724;0.257998491;0.292236478;0.295820663;0.471594541;0.472397358;0.090364064;-0.321542204;-0.049618547;-0.049913847;-0.055315849;-0.048592017;-0.026431011;-0.023830786;-0.026267237;-0.028925804;-0.04100378;-0.038761437;-0.045217094;-0.044806331;-0.635041192;-0.340827555;-0.340827555;-0.195691228;11.59247831;27.35405511;16.05811435;9.148085868;33.58738617;35.77550868;1.78926;3.81553;29.06106955;0.743852459;1.80829918;20.0578;5.26224;1.83488;14.7431;1.9;2.4;6.7;1.9;5.27;AA;4.6;7.4;5.2;10;10;10;1;0;0;0.5;2.5;1;0.5;2;0.5;1.5;0.5;0;1;0;0;1;1;4.43;100;;0;;;4.43;36297;71708;5561888.91;17.23933732;34.05786705;2641.630962;8.206508761;16.21269885;1257.505856;8928.596079;4422.95269
EN FP Equity;Bouygues SA;FR0000120503;FRANCE;EUR;Industrials;Engineering&Construction;Europe;0.00011811;0.039577272;0.041486953;-0.00258056;-0.08326614;0.310675045;0.263673511;0.286616059;0.199676131;0.127391218;0.157342133;-0.009003543;-0.417005975;-0.053861327;-0.047875871;-0.058066731;-0.031459853;-0.027688555;-0.021402946;-0.023395992;-0.019245611;-0.044356775;-0.038742653;-0.044101089;-0.02727325;-0.672163845;-0.45349909;-0.437864078;-0.239835165;1.741968818;8.702421436;4.193733094;1.875629184;3.7230003;69.26217556;5.56858;19.1286;24.19729804;0.832026769;0.94206501;10.6762;0.927699;0.199985;2.10471;1.5;1.6;2;1.5;6.44;AA;5.3;5;6.5;10;1;10;1.5;0;-2.5;0.5;2;1;0.5;-1;0.5;2.5;2.5;4;1.5;0;0;1.5;3;17.24;99.99;;0;33.95;8;17.24;2200000;200000;21872862.67;381.0206294;34.63823903;3788.187227;38.85484184;3.532258349;386.303009;24485.4;56621
AOS US Equity;A O Smith Corp;US8318652091;UNITED STATES;USD;Industrials;Miscellaneous Manufactur;North America;0.00011749;0.165312955;0.119226034;0.102952975;-0.105070773;0.30935879;0.272828857;0.291330708;0.230191807;0.534372903;0.436999353;0.353388681;-0.456448796;-0.051612087;-0.046578015;-0.047159309;-0.040914099;-0.029055241;-0.026450878;-0.027308291;-0.022085816;-0.043976091;-0.039301359;-0.04037898;-0.036098851;-0.627396839;-0.402144316;-0.338830486;-0.22100989;17.66362935;29.54383933;27.52397067;13.30600487;37.31442499;33.76417832;1.42491;2.24008;4.539978441;1.015873016;1.67318171;23.6956;6.69462;3.38438;22.2904;2.6;2.6;3.9;2.6;5.83;BBB;6.7;5.6;2.9;10;10;10;3.5;0;2.5;0;0;3.5;1.5;1;1;0.5;0.5;1.5;2;0;0;1;1;3.49;100;;0;;;3.49;66821;75492;2572429.13;22.45334942;25.36699921;864.3936802;17.76671615;20.07220687;683.9708799;12620.15963;3761.02142
WYNN US Equity;Wynn Resorts Ltd;US9831341071;UNITED STATES;USD;Consumer Discretionary;Lodging;North America;0.00011678;0.047959666;-0.02773541;-0.070881512;0.017890576;0.49923095;0.489922274;0.526063298;0.314706493;0.096067094;-0.056611858;-0.134739512;0.056848448;-0.079985711;-0.078992968;-0.09182511;-0.048068889;-0.044121845;-0.044121845;-0.046193737;-0.026532158;-0.068308349;-0.068477847;-0.072523803;-0.043705041;-0.895204731;-0.757336122;-0.709960859;-0.321529281;6.946034744;;7.826953793;13.37043861;34.10369186;12.08298595;1.04297;8.58026;95.00813491;1.50008621;1.527600103;11.5852;;1.47562;7.57695;3;10;10;2.6;6.14;BB;4.6;4.5;5;10;10;10;1;0;-0.5;0.5;2.5;1;1;2;0.5;2;0;0.5;0;0;0;1.5;2;0;9.17;;0;;;0;330693;47903;1883004.43;74.33903752;10.76848592;423.2951316;48.02044819;6.956069617;273.4340209;18864.31677;6886.503822
EXO NA Equity;EXOR NV;NL0012059018;NETHERLANDS;EUR;Financials;Investment Companies;Europe;0.00011674;0.015068715;0.030322474;0.061293822;-0.013774306;0.201154227;0.201154227;0.201154227;0.174395828;0.074911252;0.150742414;0.304710584;-0.078983002;-0.036987697;-0.036987697;-0.036987697;-0.035158346;-0.020586019;-0.020586019;-0.020586019;-0.01881434;-0.029855473;-0.029855473;-0.029855473;-0.028314577;-0.158777145;-0.158777145;-0.158777145;-0.158777145;18.19660939;28.06272066;20.07610187;87.54184585;98.64615746;;0.508287;12.2318;28.88176477;;;8.5022;2.19378;7.44296;7.84994;1.3;1.3;2.3;1.4;6.56;BB;9.2;2.5;4.7;10;10;4;0;0;0;0;2;0;2;1;2;0.5;0;1;2;0;0;0;-1;0;0;;0;52;51;0;194491.57;148976.94;5539697.69;35.41343348;27.12603407;1008.679788;80.13661722;61.3831644;2282.52892;23289.8;2427
9202 JP Equity;ANA Holdings Inc;JP3429800000;JAPAN;JPY;Industrials;Airlines;Japan;0.00011648;-0.010723533;-0.007449436;-0.0961801;-0.092016597;0.258300934;0.2620945;0.305705339;0.187069664;-0.041515658;-0.028422711;-0.31461701;-0.491884118;-0.042441645;-0.043227762;-0.050503676;-0.03030416;-0.024173799;-0.023952462;-0.02722368;-0.019109302;-0.036227357;-0.036345422;-0.043267188;-0.027242856;-0.593144092;-0.51825582;-0.436213143;-0.188867204;4.106078156;14.11263063;6.326338469;9.619911738;21.9978312;16.23491533;1.6292;13.0721;39.52878773;1.627706348;1.695745463;9.96499;1.37232;0.756976;3.9749;2;1.8;2.4;2.5;5.48;AA;6.4;5.8;6.3;10;6;9;1;0.5;-0.5;0.5;2.5;0;-0.5;2;-1;2.5;0;-0.5;0;0;0;2;3;0;2.38;;0;;;0;10507000;64000;4933530.09;4005.049227;24.39546498;1880.558758;794.5192542;4.839557654;373.0641142;11125.09904;13224.34912
UAL US Equity;United Airlines Holdings Inc;US9100471096;UNITED STATES;USD;Industrials;Airlines;North America;0.0001164;0.051429379;0.05324472;0.035227179;1.447617122;0.63664811;0.486382238;0.59994491;0.444369819;0.080781484;0.109470939;0.058717356;3.257685512;-0.112664896;-0.084965442;-0.105374862;-0.061463643;-0.050908888;-0.040937448;-0.048991672;-0.031355628;-0.090202842;-0.068808696;-0.085202966;-0.049834748;-0.94781585;-0.784512407;-0.772359803;-0.32072976;3.791677241;27.24494825;6.752415503;6.501381122;14.37714748;0;0;1.60663;45.92373348;0.724673657;0.794821314;6.87793;1.64064;0.339034;3.00806;1.8;1.6;6.8;2.1;5.54;BBB;5.8;3.6;5.4;10;2;10;-2;0;0;0;0.5;0;0.5;-1.5;-0.5;-2;0;0;0.5;0;0;-2.5;-1;0;0;;0;;;0;30401144;163897;18303000.59;3499.266858;18.86505785;2106.732673;562.1034715;3.030381773;338.4142442;36842.22711;54084.6046
EDEN FP Equity;Edenred;FR0010908533;FRANCE;EUR;Financials;Commercial Services;Europe;0.00011636;0.056029833;0.057146865;-0.051377782;-0.380109096;0.28213961;0.290943682;0.303772956;0.364325568;0.198589036;0.196418992;-0.16913218;-1.043322593;-0.047570201;-0.049261874;-0.055872732;-0.08850914;-0.027282469;-0.028599674;-0.029199441;-0.035977243;-0.041967378;-0.044090869;-0.049340153;-0.067141893;-0.52591519;-0.52591519;-0.52591519;-0.498741445;2.291913366;;10.69137562;11.99520192;52.41903239;102.6023692;2.03177;5.92871;35.03049004;0.775776803;0.842213306;32.581;;4.14764;12.5889;2;1.3;1.4;2.1;6.45;A;10;4.9;5.3;10;4;4;0.5;0;0;0.5;2.5;0;2;2;1.5;2.5;0;1;2;0;0;1;2;0;75.03;;0;5;0;0;6252;2041;509764.91;2.644329793;0.863256095;215.6088514;2.49980008;0.816073571;203.8244342;10026.2;2501
7272 JP Equity;Yamaha Motor Co Ltd;JP3942800008;JAPAN;JPY;Consumer Discretionary;Leisure Time;Japan;0.00011604;0.000550727;-0.041253913;-0.100383397;0.093758145;0.40293618;0.395964165;0.44369448;0.351009436;0.001366784;-0.104185975;-0.226244413;0.267110043;-0.061023639;-0.055357177;-0.058288587;-0.052779885;-0.035607967;-0.03085136;-0.031339347;-0.028726949;-0.055464609;-0.05249396;-0.056130229;-0.049356189;-0.759472191;-0.718050377;-0.718050377;-0.268463637;5.84545624;13.21547819;10.22878655;5.901973701;31.92715896;32.06901012;3.84115;0.600984;32.2520131;0.91435425;1.409719496;8.34881;1.09864;0.489467;7.25066;1.9;1.7;3.1;1.9;4.97;AAA;7.2;6.2;5;10;4;6;0;0;0;0.5;1.5;0.5;2;1;1.5;2.5;0;1.5;1.5;0;-0.5;0.5;3;2.43;96.42;;0;;;2.43;145000;373900;30549563;55.59792263;143.3659536;11713.73959;9.233429332;23.80951191;1945.360214;11059.67716;15703.80785
FGR FP Equity;Eiffage SA;FR0000130452;FRANCE;EUR;Industrials;Engineering&Construction;Europe;0.00011569;0.077743948;0.093629105;-0.012873761;-0.094191573;0.325406573;0.261117827;0.301451651;0.200299335;0.23891327;0.358570327;-0.042705891;-0.47025405;-0.055907674;-0.043656752;-0.05392962;-0.039038247;-0.029325538;-0.022228962;-0.02715698;-0.020123526;-0.047345846;-0.037646324;-0.044635235;-0.032592548;-0.862472351;-0.532792793;-0.532792793;-0.206647892;2.715912322;15.83892617;5.287435093;3.347647007;11.1559022;38.47380966;4.22593;28.5202;40.80978204;0.882700744;0.949583572;8.08553;1.26184;0.353298;2.59272;2;1.7;1.3;2.1;6.18;AA;4.1;6.2;7;10;10;10;1;0;0;0.5;2;2.5;2.5;1.5;2.5;2.5;0.5;2.5;2.5;0.5;0;1;3;4.58;99.99;;0;37.3;0;4.58;444842;11087;7700157.55;88.17650797;2.197663314;1526.323961;19.23724269;0.479458571;332.9941857;21393.7;23124
ADM LN Equity;Admiral Group PLC;GB00B02J6398;BRITAIN;GBp;Financials;Insurance;Europe;0.00011555;0.164630236;0.131880568;0.099563968;0.075939922;0.301086802;0.25383408;0.277837192;0.211664505;0.546786624;0.519554222;0.358353638;0.358774948;-0.047692619;-0.044351154;-0.047621241;-0.033459516;-0.026207589;-0.022641524;-0.024885683;-0.020989749;-0.042679677;-0.037626684;-0.041766576;-0.030698878;-0.527479966;-0.484477535;-0.484477535;-0.162394891;5.501993426;39.34828483;17.48593362;8.818547766;;93.9792176;3.83756;9.15995;16.49340754;;7.574853229;19.9801;7.21415;1.76192;7.24809;1.4;1.3;1.3;1.4;6.67;AAA;6.6;5;7.4;10;10;10;1;0;0;0.5;2.5;0;2;2.5;1.5;1;0;1;2;0;0;1.5;1;0;98.09;;0;;;0;1507;1918;377779.07;0.56935545;0.724634209;142.7276525;0.27430114;0.349110542;68.76259434;11224.3909;5493.96185
AKRBP NO Equity;Aker BP ASA;NO0010345853;NORWAY;NOK;Energy;Oil&Gas;Europe;0.00011518;0.072112775;0.198964623;-0.031384132;-0.209729215;0.566926746;0.453196979;0.468826607;0.285453265;0.127199458;0.439024601;-0.066941875;-0.734723476;-0.072567973;-0.067281346;-0.070300023;-0.046842343;-0.042473202;-0.043092964;-0.043277557;-0.034637037;-0.069262988;-0.061172568;-0.06600828;-0.042172511;-0.777024075;-0.777024075;-0.745010764;-0.267578225;3.612233635;11.53024081;7.542789916;6.143707483;67.92800454;107.4553893;11.4846;4.15838;17.82817259;1.071099893;1.120667896;9.35646;1.08578;1.04409;2.0202;3.5;1.5;1.3;3.6;3.85;AA;4.3;6.6;6.4;10;10;10;1;0;0;0.5;2.5;0;-10;3;2;2.5;0;-10;-10;-0.5;-1;1.5;2;0;0;;0;0.4;0;0;906377;16804;75812020.03;255.6579763;4.739834125;21383.97998;78.2127883;1.450045284;6541.946092;15034.2768;11588.6036
SHL AU Equity;Sonic Healthcare Ltd;AU000000SHL7;AUSTRALIA;AUD;Health Care;Healthcare-Services;Asia-Pacific;0.00011478;0.068151656;0.048648852;-0.000277409;-0.158695533;0.266284986;0.247802637;0.273063133;0.225820193;0.25593503;0.196320962;-0.001015914;-0.702751736;-0.04357854;-0.041797318;-0.051776701;-0.031782714;-0.024982919;-0.022641135;-0.023276692;-0.022121185;-0.037866847;-0.035577198;-0.039791078;-0.032538949;-0.530371794;-0.481447434;-0.481447434;-0.254117573;3.530594522;6.52983076;4.591595225;5.907131544;23.67249212;98.7424313;4.03042;0.806455;29.33712023;0.92333414;1.01326375;24.4993;1.59509;1.4499;11.7076;1.9;1.3;10;2;6.42;AA;8.9;5.7;6.8;10;10;10;0.5;0;0;0.5;2.5;0.5;0;1.5;-0.5;1.5;0;0.5;0;0;0;1;1;0;0;;0;;;0;32503;76633;991378.98;13.91489507;32.80743788;424.4203451;6.279026438;14.8041914;191.5175468;9905.50279;5176.439425
2801 JP Equity;Kikkoman Corp;JP3240400006;JAPAN;JPY;Consumer Staples;Food;Japan;0.00011344;0.117968268;0.114104748;0.058535448;-0.010162118;0.303418016;0.312315162;0.331575615;0.375754697;0.388797837;0.365351291;0.176537252;-0.027044555;-0.048306881;-0.04834728;-0.049507075;-0.05389742;-0.028777889;-0.029756409;-0.029927174;-0.029773841;-0.042435834;-0.042716066;-0.04468683;-0.04933506;-0.506864222;-0.429851892;-0.429851892;-0.257623095;9.781178103;13.09572162;12.06442456;9.42142982;34.18136915;36.60796681;1.4742;1.88711;8.858441924;2.837955463;4.013963104;24.8324;3.14295;2.23371;23.1842;2.6;1.5;4;2.7;5.9;AA;5.1;6.2;4.4;10;8;10;3;4;0;0;1.5;1;0;1;-0.5;2.5;0;0;1;-0.5;0;0.5;3;0;0;;0;;;0;102653.9;98479;2372587.96;47.36208982;45.43588936;1094.656161;24.09068204;23.11092201;556.7958174;9191.314125;4261.145443
MOS US Equity;Mosaic Co/The;US61945C1036;UNITED STATES;USD;Materials;Chemicals;North America;0.00011343;0.043953278;-0.031780559;0.053733979;-0.245094114;0.458230665;0.440996229;0.508233979;0.324758274;0.095919547;-0.072065377;0.105726852;-0.754697057;-0.08164908;-0.072437227;-0.091772599;-0.051788805;-0.041094829;-0.041501396;-0.047720456;-0.033076199;-0.067586052;-0.063492972;-0.0742561;-0.048173397;-0.92904419;-0.855294826;-0.679559397;-0.326161368;1.615806347;3.111627108;2.492462851;4.347362055;14.82799103;73.17933345;3.09933;0.375284;18.36791647;0.490504586;1.190506981;23.6114;0.720877;0.746616;5.28648;3.9;1.9;4.5;4.2;4.44;A;5.2;5.5;6.5;10;4;10;0.5;0;0;-0.5;2.5;2;1.5;1;2;2.5;0;1.5;1;0;-0.5;0.5;2;0;76.62;;0;;;0;3490000;1170000;12110000;1208.122936;405.0154255;4192.082737;315.3879471;105.731776;1094.369066;12250.31652;11065.73676
ASX AU Equity;ASX Ltd;AU000000ASX7;AUSTRALIA;AUD;Financials;Diversified Finan Serv;Asia-Pacific;0.00011339;0.093576675;0.071967069;-0.023256217;0.021849418;0.261740088;0.218082565;0.235555845;0.205555638;0.35751755;0.329999185;-0.098729104;0.106294424;-0.044695129;-0.036504993;-0.040920797;-0.041298008;-0.024273308;-0.020824327;-0.022037112;-0.018335306;-0.037756207;-0.032416051;-0.035636219;-0.033819301;-0.668250146;-0.454198898;-0.454198898;-0.152223775;2.812590822;12.87659702;11.65712038;29.81077513;97.48538379;84.94996937;3.46667;1.32354;72.89195511;;;24.5058;3.12313;7.30521;17.0337;1.9;1.3;10;1.8;6.46;AAA;10;4.1;8;10;10;10;0.5;0;0;0;2.5;0;1;1.5;0.5;1;0;0.5;0.5;0;0;1;0;0;0;;0;;;0;50;12676;97732.03;0.033699495;8.543495898;65.87040056;0.05258943;13.33247241;102.7934359;6291.86836;950.76139
9021 JP Equity;West Japan Railway Co;JP3659000008;JAPAN;JPY;Industrials;Transportation;Japan;0.00011306;0.026067266;0.007802969;-0.125890839;-0.069551569;0.262245755;0.270200908;0.303014174;0.25317447;0.099400143;0.028878397;-0.415461881;-0.274717939;-0.044061569;-0.043982069;-0.045277806;-0.035467178;-0.024787051;-0.02462336;-0.027121148;-0.02136207;-0.036399111;-0.036621761;-0.039797841;-0.035635291;-0.587463883;-0.587463883;-0.565754553;-0.238130653;2.803195637;9.242663471;4.081228243;7.694209091;25.55420136;37.65750817;2.90932;2.39845;42.0712561;0.55997776;0.869388197;12.9437;1.15814;0.767588;4.8034;2.3;1.3;10;2.3;7.52;AA;5.7;5.4;5.6;10;10;10;0.5;0;-0.5;0.5;1.5;1;2;2;5;2.5;3.5;4;0;0;0;1;3;0;73.65;;0;;;39.99;124504.44;1470571.77;2475408.74;30.63254299;361.813225;609.0390403;12.0894355;142.7931612;240.3632698;17235.93311;10298.61485
4755 JP Equity;Rakuten Group Inc;JP3967200001;JAPAN;JPY;Consumer Discretionary;Internet;Japan;0.00011294;-0.021085061;-0.071950442;-0.068365898;0.294675263;0.406350927;0.368195361;0.400092438;0.456719606;-0.051888798;-0.195413765;-0.170875256;0.645199502;-0.065585545;-0.060650883;-0.063864249;-0.061707367;-0.039311346;-0.036482937;-0.037610243;-0.039013413;-0.054785098;-0.050516615;-0.054828349;-0.06069783;-0.833382788;-0.833382788;-0.744653164;-0.234513822;-1.209715843;-33.66258103;-4.670711472;-13.12763251;0.318503369;;0;61.0434;22.36271168;16.35968065;16.35968065;;2.86138;0.905585;1.4968;2.6;1.3;5.9;2.8;6.21;AA;9.6;6;5.8;10;10;10;1.5;0.5;0;0;1;0;0;1.5;-0.5;2.5;0;0;1;0;0;1.5;3;0;15.28;;0;;;0;2991;337224;4419952.52;1.063382175;119.8923405;1571.413815;0.221551733;24.97912462;327.3982421;11927.79179;13500.2329
